,GSM2356843,GSM2356844,GSM2356845,GSM2356849,GSM2356850,GSM2356851,GSM2356855,GSM2356856,GSM2356857,GSM2356846,GSM2356847,GSM2356848,GSM2356852,GSM2356853,GSM2356854,GSM2356858,GSM2356859
AS3MT,4.708389706,4.795743529,4.714861765,5.003060588,4.923358235,4.779298235,4.749578235,4.747495882,4.928809412,4.469024118,4.668552353,4.665708824,4.147,3.887645294,4.449197059,4.395191765,4.787127059
ASAH1,3.073751765,3.171282353,2.985721176,2.945631765,2.853491176,2.988738824,3.116171176,3.118908235,3.085374118,2.88451,2.979989412,3.207350588,3.123050588,3.039675882,3.00756,3.37615,3.171156471
ASAH2,3.036229412,3.318561176,3.513194118,3.285761765,3.322271176,3.205177647,3.093477647,3.286869706,3.326344412,3.231598235,3.23189,3.285008235,3.267362941,3.122718824,3.214381176,3.280574706,3.323513529
ASAP1,4.011509412,3.99265,3.998396176,3.804284706,4.050972353,3.736148235,4.010863529,3.878365294,3.926022647,4.091700588,4.3158,4.216236471,3.830261176,3.413651765,3.842775882,4.117325294,4.007500588
ASB10,5.743194706,5.711525294,5.678068235,5.516117647,5.493631176,5.416727647,5.786466471,5.642434706,5.327660588,5.546087647,5.592708824,5.434813529,5.381408235,5.012779412,5.209645882,5.804471176,5.679959412
ASB11,4.832998235,5.393288824,4.980865294,5.329094412,5.078114706,5.147638235,5.066600588,5.116954118,4.795167647,4.846552353,4.823462941,4.916646471,4.988262353,5.012999412,4.960961176,4.957079412,4.947127647
ASB12,5.912136471,5.741775294,5.606147059,5.57105,5.709192941,5.745417647,5.763530882,5.505755294,5.837000588,5.812311176,5.949043529,6.066357059,5.942878235,5.954738824,5.962198235,6.343750588,6.186061176
ASB13,8.819255294,8.746964118,8.675228824,8.772527647,8.691961765,8.715582353,8.770657059,8.757049412,8.893967647,8.634207059,8.757619706,8.654145294,8.764908235,8.814448824,8.940032941,8.748719412,8.827584706
ASB14,3.714234118,3.682987647,3.568632941,3.796149412,3.784176471,3.716180588,3.821702353,3.837331176,3.699562353,3.748221176,3.825786471,3.601087647,3.557579412,3.536382353,3.919561176,3.497252941,3.701577647
ASB15,8.051295882,7.916371176,8.01254,7.727141176,8.025018235,7.928055294,8.142815294,8.032730588,7.838730588,7.906521176,7.82375,8.017527059,7.708942941,7.506765882,7.71043,7.663104118,7.559295294
ASB16,4.47664,4.834231765,4.693999412,4.588729412,4.529464118,4.575993235,4.392095294,4.458965294,4.342051765,4.808864118,4.987334118,4.699029412,4.457465294,4.572725882,4.658471765,4.851455294,4.572725882
ASB17,6.114072353,6.328917059,6.125783529,6.123411176,6.09155,6.069344706,5.477561765,5.776235294,6.489617059,7.78678,7.873567647,7.636992353,7.043807059,7.863393529,7.424071176,7.365278235,7.761668235
ASB18,2.680037353,2.975871765,3.079634706,2.801537647,2.833099706,2.972577059,3.068782353,2.933863824,2.836058824,2.997867059,2.979989412,3.022011176,2.893427059,2.91441,2.753899412,2.749463529,2.82438
ASB3,7.357778235,7.207900588,7.433361765,7.525247059,7.543197647,7.458445882,7.388107059,7.350560588,7.111575882,7.035154118,6.746845882,7.193185294,6.581154412,6.072265294,6.303901176,6.958607059,7.001613529
ASB4,2.293911765,2.531804118,2.241237647,2.285048235,2.272987059,2.306376471,2.146442941,2.256511765,2.366693824,2.438784118,2.365906471,2.131006471,2.333385294,2.266409118,2.365859412,2.102961176,2.340515882
ASB5,3.036087059,3.165146471,3.219131765,2.959408824,3.170846471,3.120542353,2.937665882,3.124903529,3.08468,3.101454118,2.886730588,3.130697059,3.077232353,3.081188824,3.300257059,2.995833529,2.919832353
ASB6,4.918051176,5.009982941,5.060208235,5.009171765,5.030554706,5.345123529,5.027840588,5.096304706,5.028018235,4.988324118,5.011167059,5.039730588,5.045025882,5.065067059,5.095139412,5.110271176,5.109850882
ASB7,2.566519412,2.565004118,2.816068824,2.303384118,2.502907647,2.557251176,2.579104706,2.361092941,2.583592941,2.426025294,2.40062,2.498795882,2.506477059,2.424579412,2.239442353,2.437534118,2.310213529
ASB8,3.274170588,3.082518235,3.140218235,3.16485,3.330724706,3.287804706,2.906987647,3.383970588,3.174407059,3.086322941,2.855876471,3.247818235,2.893742941,3.096536471,3.262372353,3.359361176,2.890335882
ASB9,7.677943529,7.519683529,7.592897647,7.558998824,7.512798824,7.522779412,7.707933529,7.720486471,7.598468235,7.026897059,7.097622353,7.200012941,7.008089412,6.7936,7.010487353,7.143635882,7.206954118
ASCC1,2.527752941,2.824669412,2.746001765,2.814525294,2.637104706,2.798303529,2.837283529,2.751978235,2.762003529,2.969310588,2.930438824,2.969445882,2.986583529,2.770325882,2.894571765,2.816967059,3.224228235
ASCC2,4.122900588,4.050863529,4.137832353,3.866834118,3.814097647,3.813337647,3.655437647,3.783126471,3.795003529,4.025792059,4.216424118,4.061574118,4.707977059,4.567473529,4.409332353,4.265668235,4.675525882
ASCL1,7.124132941,7.292723529,7.327862941,7.273943529,7.309564706,7.316189412,7.082067647,7.162681176,6.917376471,7.160398235,7.070124118,7.063978824,7.202164118,7.244368824,7.138834706,7.356619412,7.285568235
ASCL2,5.261361176,5.173724706,5.303092941,5.40614,5.602897059,5.326671765,5.650757059,5.524324706,5.581337059,5.056101765,4.800883529,4.615322353,4.999906471,4.821927059,5.023448824,4.858417647,5.046143529
ASCL3,8.690726471,8.542861176,8.685789412,8.572695294,8.59367,8.635791765,8.629178824,8.719671765,8.551455294,7.91989,7.974144118,7.824091765,8.161169412,7.996981765,8.265980588,8.352781176,8.419899412
ASF1A,4.902094706,4.709260588,4.605019412,4.617927647,4.612144118,4.807781765,4.626982941,4.655688824,4.558434706,4.813464118,4.594071176,4.648001765,4.492645294,4.603897353,4.801678824,4.740002941,5.067060588
ASF1B,7.188052941,7.067454706,7.223624706,7.216961765,7.093145294,7.044874118,7.109112941,7.099010588,7.142288824,7.085185294,7.132841765,7.068931176,6.997495294,6.894625294,6.963987059,6.754337647,6.764815294
ASGR1,5.005111176,4.97191,4.783006176,4.914072941,5.054347059,5.093715882,4.881851176,5.156071765,5.268435294,4.888286471,5.004268824,5.066733529,5.112703529,5.013965294,5.336842941,5.151417647,5.105148824
ASGR2,4.361971176,4.625247647,4.389071765,4.439433529,4.591860588,4.691657647,4.586066471,4.721398235,4.763621176,4.566211176,4.711641176,4.802714706,4.296202353,4.025667647,4.102497647,4.249444118,4.402372941
ASH1L,2.600609412,2.444196471,2.772356471,2.769662353,2.755943529,2.500231765,2.926260294,3.145684118,2.621546471,2.383894118,2.699831176,2.558038235,2.494458235,2.332429412,2.851114118,2.40989,2.997679412
ASH2L,4.940762941,4.993219412,4.998991176,5.035039412,5.048153529,5.132194118,5.129881176,5.04446,4.773099412,5.074231765,5.28031,5.151069412,5.292661176,5.469177647,5.424533235,5.311602353,5.408498824
ASIC2,7.758758235,7.808057059,7.741338529,7.738231765,7.670228824,7.645535882,7.730013529,7.776371176,8.148685588,7.840871765,7.837097059,7.919542353,8.232876471,8.427455882,8.159682353,8.487838235,8.30453
ASIC5,5.893064412,5.855041765,5.754039118,5.934181176,5.883344706,5.834374706,6.03626,5.845696471,5.932169412,5.821631176,5.99643,5.754120588,5.767788824,5.868044118,5.827277941,6.303464706,6.005125294
ASL,3.650226471,4.123905882,3.969346471,3.650111765,3.722982941,3.825786471,3.83563,3.740875294,3.994848235,4.007728235,3.940806471,3.609994118,3.955602353,3.467198235,3.930649412,3.903893824,4.533568824
ASNS,3.049736471,3.157113529,2.715331765,3.054924118,2.989254118,2.904802941,3.119851765,3.314662353,3.134542941,3.156634706,3.264155882,2.852462941,3.016665882,3.133636471,2.891134706,2.854088824,2.838594706
ASNSD1,7.982043529,7.847497059,7.834842941,8.277674706,8.284084118,8.426039412,8.023565294,8.153049412,9.617587059,7.960291176,8.108001765,8.087843529,7.862607059,7.997404706,7.654967059,8.524148235,8.479292353
ASPA,5.684623529,5.771022941,5.855114706,5.747897647,5.758302353,5.832240588,5.800417059,5.770254706,5.806244118,5.571228235,5.663529412,5.637191176,5.500387059,5.377997059,5.54784,5.456964706,5.836427647
ASPDH,8.024451176,7.946756471,7.904520588,7.844821765,7.868674118,7.870396471,7.894847647,7.899717647,7.258659412,7.495771765,7.625570882,7.711255882,7.152973824,7.300508824,7.700958824,7.581843529,7.757953529
ASPH,3.235576471,2.909061765,2.778511765,2.977365294,2.748327647,3.098518824,2.896594118,3.027864706,2.878739412,3.405191176,3.451790588,3.230404118,3.272148235,3.813194706,3.789161765,3.583342941,2.975634412
ASPM,6.678418235,6.518252353,6.738348235,6.591124118,6.533147941,6.403347647,6.641066471,6.651234706,6.648157647,6.68003,6.771248824,6.809957059,6.458768235,6.377834706,6.35381,6.200525294,6.463198824
ASPN,9.124508824,9.140011176,9.233897647,9.209687647,9.293627647,9.308819412,9.163331176,9.233160588,9.434093529,9.233627647,9.105802353,9.248172353,9.438184118,9.645301176,9.455313529,9.780225294,9.718379412
ASPRV1,7.465156471,7.446874706,7.365816471,7.512971176,7.456475882,7.41547,7.481016471,7.349682647,7.450758235,7.210341765,7.425825882,7.307395294,7.578969412,7.427185882,7.642414706,7.828881176,7.897693529
ASPSCR1,7.640267647,7.905358824,7.808303529,7.852607059,7.633284118,7.921855294,8.006832941,7.772478824,7.815467059,7.963395,7.986167647,7.842702353,7.228896765,7.238684706,7.463135294,7.052211765,7.131325294
ASRGL1,5.926835882,5.899834706,5.912676471,5.866205294,5.846794118,5.884483529,6.102797647,5.933291765,5.83414,6.133234706,5.837635882,5.994482941,5.538850588,5.850076471,5.678238824,5.585732941,5.759770588
ASS1,6.260881765,6.212438824,6.168572353,6.090941765,6.060992647,5.923942941,6.341917647,6.20789,6.308820588,6.320841471,6.419347059,6.359711176,6.738784118,6.546246471,6.777760588,6.697481765,6.778170588
ASTE1,4.148398235,4.215196471,4.110618824,3.840481176,4.083978824,3.810987941,4.114024706,3.805255294,4.122278824,4.177764706,4.280757059,4.358768235,4.095062941,4.943548235,4.730804118,4.150005294,4.237646471
ASTN1,2.999857059,3.317727647,2.882746471,3.285008235,3.413651765,3.195728824,3.467092941,3.302810588,3.127664118,2.746246471,3.035543529,2.643802941,3.771131765,3.479498824,3.516524118,3.015995882,3.030726176
ASTN2,4.880728235,4.987864706,4.832693235,4.976465294,4.96851,4.905001765,4.908393235,4.628320588,4.718652353,4.821996471,4.689852353,4.772817647,4.933563529,5.166724706,5.082584118,5.10721,4.895385294
ASXL1,7.526970588,7.472224118,7.684111176,7.612247647,7.594722941,7.644918235,7.603072941,7.630179412,7.784544118,7.345071176,7.272466471,7.452021176,7.370288235,7.181812941,7.179442353,7.693991765,7.643115294
ASZ1,8.228051176,8.342124118,8.457765882,8.177181765,8.156358235,8.174452941,8.413152353,8.29851,8.245607647,8.3541,8.482028824,8.547364706,7.999221765,8.019268235,7.884800588,8.095144706,7.788335
ATAD1,7.670047059,7.680072353,7.760762353,7.151200588,7.308382941,7.305939412,7.652339412,7.420599412,7.353913529,7.630107647,7.735250588,7.901147941,7.472224118,7.335542353,7.437771176,7.724585882,7.728838824
ATAD2B,5.480843529,5.341353529,5.414355294,5.45418,5.402947059,5.374102941,5.487038824,5.453851176,5.458916471,5.417966471,5.486615294,5.187735882,5.479713529,5.479713529,5.393288824,5.444580588,5.361048824
ATAD3A,9.845291176,9.850742941,9.816592941,9.839312353,9.808535882,9.705423529,10.00955706,9.923845882,9.779227647,9.457269412,9.461297647,9.573641176,8.903792353,9.029865882,8.926882941,8.711531765,8.672270588
ATCAY,4.635714118,4.348126471,4.274765882,4.246063235,4.188151765,4.064997059,4.874422353,4.613751176,3.812434706,4.069998235,4.330494118,4.32754,3.825786471,3.911191176,3.725832941,4.085143529,3.956084706
ATE1,8.230034706,8.139718235,8.008066471,8.116125294,8.086595294,8.172021765,8.147748824,8.078285294,7.984413529,7.779757059,7.912644118,7.64988,7.882615294,7.763583529,7.854842353,8.004948235,7.986338824
ATF1,4.593204412,4.635224706,4.745724706,4.703817059,4.710075882,4.602768824,4.677760588,4.593893529,4.640821765,4.554308824,4.422751176,4.557347647,4.549229412,4.553231176,4.646361176,4.799725294,4.664280588
ATF2,6.169239412,6.335998235,6.252052941,6.133234706,6.171786471,6.080824706,6.306342353,6.182602941,6.303100588,5.826637059,5.876289412,5.927962353,5.929539706,5.922746176,5.928787647,6.000299412,5.800467941
ATF3,8.369057647,8.159833529,7.966285882,7.956748235,8.098347647,7.900024118,7.930750588,7.937815882,7.842322353,8.126786471,8.102286471,8.182268235,8.007665294,8.114535882,8.094065882,8.158821176,8.048657059
ATF4,7.260822941,7.284586471,7.323614412,7.210341765,7.34093,7.2733,7.181812941,7.354395882,7.046559706,7.381095882,7.525748235,7.275877059,7.558998824,7.838465294,7.693221176,7.931311765,7.898379412
ATF5,7.529642353,7.455300588,7.490168824,7.758128824,7.730204706,7.634334118,7.68744,7.533594118,7.703696471,7.282123529,7.037155294,7.303648235,7.014192941,6.69198,6.811008235,6.757075882,7.166412353
ATF6,6.666598235,6.639015294,7.039869412,7.147144706,7.036152353,6.97562,7.101397647,6.827175294,7.383510588,6.709448235,6.675733529,6.461232353,6.879495588,6.461484118,6.75483,5.81939,6.206594706
ATF6B,7.508897059,7.535032941,7.482321176,7.586457059,7.496227059,7.569710588,7.493045882,7.555055294,7.642156471,7.910622941,8.018170588,7.804624706,8.244804706,8.431715882,8.085285882,8.226217647,8.107424706
